exon_id,n_exp,slope_exp,pearson_exp,spearman_exp,n_mean,slope_mean,pearson_mean,spearman_mean,n_prod,slope_prod,pearson_prod,spearman_prod
TP53_e7,318,0.04641705976568009,0.20738423990387558,0.20190966888709075,318,0.003975210564459508,0.048957780682042235,0.04687241107696659,318,0.007030945647829757,0.06597671774612471,0.06223774120385361
TRAF3IP1_e8,276,0.8995598419817924,0.8200304770485608,0.8280093035202124,276,0.8291098363475669,0.8018426038922345,0.8435561260701891,276,1.5397948768587286,0.814443911106356,0.8435319887839083
TRAF3IP1_e9,291,0.7694480262220547,0.597269644596731,0.6947349864706113,291,0.4555649794082403,0.699970543432601,0.7160297503568063,291,0.7506095330277119,0.6794495522375043,0.7128842136997792
TRAF7_e12,135,0.3748982283500077,0.47660564907545877,0.513579163008487,135,0.14679170975995762,0.538534466256965,0.5986130604494994,135,0.2248287458142443,0.5255705987447857,0.5908535529564761
TRPM6_e23,277,1.250953331901099,0.8364483671016192,0.8339534855490571,277,0.34442229379549955,0.775891735614968,0.7904648512131258,277,0.49065372428943826,0.7603625334589693,0.7888265134726118
TSC1_e10,252,0.12682444271291227,0.3245768040241749,0.23885077773805966,252,0.05792375413833306,0.32872805168142055,0.3104779377175253,252,0.08709793742977047,0.3477487913232852,0.32687908620851513
TSC2_e20,255,0.4508495323543218,0.4951689157586629,0.45944753772276686,255,0.438415879336464,0.63458288962668,0.5929450819770399,255,0.8170874351279556,0.6349002756674992,0.5923050632735917
TSC2_e7,135,0.24532236107824146,0.46189444131023727,0.4599800750906686,135,0.08343845182614484,0.39091867962460475,0.3825611710117001,135,0.13000091906481365,0.3759049983384614,0.3731833956547715
TSEN2_e7,141,0.35803128569026027,0.6236758911745901,0.81054411575838,141,0.3033524466648202,0.7385961762520846,0.7683561157718631,141,0.4050636720228789,0.7310955511539674,0.7747786701655638
TSGA10_e11,313,0.5787629928307615,0.7693780089680705,0.7753023752405582,313,0.3744019777443277,0.7071609687617306,0.6531123102182617,313,0.6081136108452516,0.7033185096004799,0.6524262927453608
UMAD1_e3,306,0.1247967860774297,0.32146879280790835,0.3308487515507932,306,0.06838429184717121,0.4473139851570735,0.454225380910478,306,0.0905888676200332,0.4396035308757241,0.4510256370341304
UNC13A_e38,68,1.3487302892958037,0.6828506805630464,0.6148413940527541,68,0.5409037673559718,0.7899523442937976,0.7185937321067297,68,1.0750302298554602,0.7902706822992692,0.7185937321067297
UPP1_e4,300,0.5169523104460673,0.7267402438782025,0.7511115402517341,300,0.12345221945805866,0.5669201937605525,0.5288219782812464,300,0.1803266827005282,0.5577271598421919,0.5215667607602325
UQCRB_e4,398,0.8408102926754192,0.7601819213189487,0.7292282155717849,398,0.24330429452559305,0.7351239051141062,0.7306333301451554,398,0.483221110366739,0.7388631968632953,0.7306837708109913
VARS2_e18,290,0.8210867053766823,0.5884751998475412,0.6162517820745746,290,0.5321001089981092,0.6644590403635495,0.7375758282505085,290,0.7996732009961496,0.6440353258812335,0.7375618960705975
VEGFA_e7,272,0.10801172101248699,0.20485707949691603,0.1919678749585189,272,0.19074158895208645,0.40972276192897517,0.43774545210735755,272,0.25731765510030175,0.4101215764793125,0.4405857381932893
WAS_e5,114,0.6618020277148493,0.8308730858481943,0.8064113727952048,114,0.5430253469958232,0.84776289439745,0.8210728822826594,114,1.0490051831673926,0.8489018298186861,0.8217128045199571
WAS_e8,117,1.1804494199195852,0.809950093630714,0.7651695664553642,117,0.7082004321217384,0.740792384050761,0.7280642599169775,117,1.282627169311258,0.7432013977636202,0.7278919210538146
WDR27_e19,388,1.142936425369244,0.8885532146439439,0.892968565744306,388,0.4937132146001299,0.8101323506892397,0.8430025524620938,388,0.9521904556272618,0.8146231112506964,0.842973569018497
WNK1_e9,240,0.2095128211742142,0.45978196849168895,0.46491615846546996,240,0.14927242347788253,0.5769596126116779,0.578404217619661,240,0.21596182459814364,0.5762048635571839,0.5785248797247506
YAP1_e6,131,0.09331934515042142,0.371713222495116,0.2826349223295788,131,0.06343248771043734,0.36754809116102505,0.2887445183112963,131,0.09086863042346495,0.40886854328591976,0.3380968523463297
ZBBX_e19,311,1.1286973853906568,0.7972738643778662,0.8053306407722113,311,0.38470205531123114,0.7630244249518147,0.8162557762376845,311,0.7609370840657679,0.7813004523448658,0.8170958651632395
ZFAND5_e2,394,0.5916531475651395,0.7117014793390048,0.7145920430082536,394,0.18561706216241977,0.6782243114551854,0.6736501236175041,394,0.3467274633340958,0.6793823771090369,0.6738594674242407
ZMYND11_e8,141,0.37334777262521845,0.6573089149256841,0.6011301853675243,141,0.6647149106642696,0.7535907355320631,0.7530844642322017,141,1.0854739022248614,0.7621542002584042,0.7554689841174707
ZNF345_e3,264,0.7650611743474648,0.8061064125220836,0.7409962794051255,264,0.3716195017349608,0.8096584295849216,0.7897421131121634,264,0.6024031362204584,0.8000560059122725,0.7894303648664809
